id,title,links,published_date,rating,quality,genre,short_description,date_crawl
post-23830,Cân Não,https://ohitv.info/phim-bo/can-nao/,2023-01-02,3.5,,Phim Bí Ẩn,“Cân Não: Cuộc Chiến Nơi Tận Cùng Tâm Trí” là câu chuyện hấp dẫn về những vụ án ly kỳ mà Shin Ha Ru và Geum Myung Se phải đối mặt. ...,2024-09-17
post-23830,Cân Não,https://ohitv.info/phim-bo/can-nao/,2023-01-02,3.5,,Phim Chính Kịch,“Cân Não: Cuộc Chiến Nơi Tận Cùng Tâm Trí” là câu chuyện hấp dẫn về những vụ án ly kỳ mà Shin Ha Ru và Geum Myung Se phải đối mặt. ...,2024-09-17
post-23830,Cân Não,https://ohitv.info/phim-bo/can-nao/,2023-01-02,3.5,,Phim Hài,“Cân Não: Cuộc Chiến Nơi Tận Cùng Tâm Trí” là câu chuyện hấp dẫn về những vụ án ly kỳ mà Shin Ha Ru và Geum Myung Se phải đối mặt. ...,2024-09-17
post-13547,Vinh Quang Trong Thù Hận,https://ohitv.info/phim-bo/vinh-quang-trong-thu-han/,2022-12-30,8.5,,Phim Chính Kịch,"Trong bộ phim “Vinh Quang Trong Thù Hận” (2022), sau nhiều năm trốn tránh khỏi những ký ức đau buồn và bạo lực tại trường cấp ba, một ...",2024-09-17
post-22302,Bài Học Tình Yêu Thứ 9,https://ohitv.info/phim-bo/bai-hoc-tinh-yeu-thu-9/,2022-12-11,6.4,,Phim Chính Kịch,Bài Học Tình Yêu Thứ 9 (2022) Bộ phim này kể về một mối tình lãng mạn và cấm kỵ giữa giáo viên và học sinh trong khuôn viên trường. Nữ chính Hứa ...,2024-09-17
post-37899,Cấm Hôn Lệnh,https://ohitv.info/phim-bo/cam-hon-lenh/,2022-12-09,5.95,,Phim Bí Ẩn,"“Cấm Hôn Lệnh” – “The Forbidden Marriage” là một bộ phim truyền hình Hàn Quốc lấy bối cảnh thời Joseon, xoay quanh ...",2024-09-17
post-37899,Cấm Hôn Lệnh,https://ohitv.info/phim-bo/cam-hon-lenh/,2022-12-09,5.95,,Phim Chính Kịch,"“Cấm Hôn Lệnh” – “The Forbidden Marriage” là một bộ phim truyền hình Hàn Quốc lấy bối cảnh thời Joseon, xoay quanh ...",2024-09-17
post-37899,Cấm Hôn Lệnh,https://ohitv.info/phim-bo/cam-hon-lenh/,2022-12-09,5.95,,Phim Hài,"“Cấm Hôn Lệnh” – “The Forbidden Marriage” là một bộ phim truyền hình Hàn Quốc lấy bối cảnh thời Joseon, xoay quanh ...",2024-09-17
post-1094,Hoa Máu,https://ohitv.info/phim-bo/hoa-mau/,2022-12-05,7.714,,Phim Chính Kịch,"Câu chuyện của Dilan, người mà hi vọng và khát vọng của anh bị quật ngã một mặt, và của Baran, người phải kết hôn để chấm dứt mối thù và cứu em ...",2024-09-17
post-12810,Cú Úp Rổ Đầu Tiên,https://ohitv.info/phim-le/cu-up-ro-dau-tien/,2022-12-03,8.2,1080p,Phim Chính Kịch,"“Người bảo vệ tốc độ” và người bảo vệ điểm của Shohoku, Ryota Miyagi, luôn nổi tiếng với tốc độ và sự thông minh trong trận đấu. Anh ...",2024-09-17
post-12810,Cú Úp Rổ Đầu Tiên,https://ohitv.info/phim-le/cu-up-ro-dau-tien/,2022-12-03,8.2,1080p,Phim Hài,"“Người bảo vệ tốc độ” và người bảo vệ điểm của Shohoku, Ryota Miyagi, luôn nổi tiếng với tốc độ và sự thông minh trong trận đấu. Anh ...",2024-09-17
post-12810,Cú Úp Rổ Đầu Tiên,https://ohitv.info/phim-le/cu-up-ro-dau-tien/,2022-12-03,8.2,1080p,Phim Hoạt Hình,"“Người bảo vệ tốc độ” và người bảo vệ điểm của Shohoku, Ryota Miyagi, luôn nổi tiếng với tốc độ và sự thông minh trong trận đấu. Anh ...",2024-09-17
post-811,Cầm Tù,https://ohitv.info/phim-bo/cam-tu/,2022-11-21,10.0,,Phim Chính Kịch,"Orhun, một doanh nhân thành công, lớn lên trong một gia đình giàu có nhưng thiếu tình thương, cùng với em gái sinh đôi Nihan, em gái nhỏ Nurşah ...",2024-09-17
post-4824,Cậu Út Nhà Tài Phiệt,https://ohitv.info/phim-bo/cau-ut-nha-tai-phiet/,2022-11-18,7.8,,Phim Chính Kịch,“Cậu Út Nhà Tài Phiệt” (Reborn Rich) (2022) là một bộ phim dựa trên tiểu thuyết “The Youngest Son of a Conglomerate.” Câu ...,2024-09-17
post-4824,Cậu Út Nhà Tài Phiệt,https://ohitv.info/phim-bo/cau-ut-nha-tai-phiet/,2022-11-18,7.8,,Sci-Fi & Fantasy,“Cậu Út Nhà Tài Phiệt” (Reborn Rich) (2022) là một bộ phim dựa trên tiểu thuyết “The Youngest Son of a Conglomerate.” Câu ...,2024-09-17
post-22248,Khanh Khanh Nhật Thường,https://ohitv.info/phim-bo/khanh-khanh-nhat-thuong/,2022-11-10,5.5,,Phim Chính Kịch,"Khanh Khanh Nhật Thường (Tân Xuyên Nhật Thường, New Life Begins) là một bộ phim cổ trang hài hước và lãng mạn, xoay quanh câu chuyện của những cô ...",2024-09-17
post-22248,Khanh Khanh Nhật Thường,https://ohitv.info/phim-bo/khanh-khanh-nhat-thuong/,2022-11-10,5.5,,Phim Hài,"Khanh Khanh Nhật Thường (Tân Xuyên Nhật Thường, New Life Begins) là một bộ phim cổ trang hài hước và lãng mạn, xoay quanh câu chuyện của những cô ...",2024-09-17
post-29753,Sự Trả Thù Của Người Thứ Ba,https://ohitv.info/phim-bo/su-tra-thu-cua-nguoi-thu-ba/,2022-11-09,8.296,,Phim Bí Ẩn,"Sự Trả Thù Của Người Thứ Ba (2022) Bộ phim xoay quanh Ok Chan-Mi, một học sinh trung học 19 tuổi. Cô từng là vận động viên bắn súng cho một đội ở ...",2024-09-17
post-29753,Sự Trả Thù Của Người Thứ Ba,https://ohitv.info/phim-bo/su-tra-thu-cua-nguoi-thu-ba/,2022-11-09,8.296,,Phim Chính Kịch,"Sự Trả Thù Của Người Thứ Ba (2022) Bộ phim xoay quanh Ok Chan-Mi, một học sinh trung học 19 tuổi. Cô từng là vận động viên bắn súng cho một đội ở ...",2024-09-17
post-12282,Chiếc Bật Lửa Và Váy Công Chúa,https://ohitv.info/phim-bo/chiec-bat-lua-va-vay-cong-chua/,2022-11-03,7.7,,Phim Chính Kịch,“Chiếc Bật Lửa Và Váy Công Chúa” là một bộ phim xoay quanh câu chuyện của hai nhân vật chính là Chu Vận và Lý Tuân. Chu Vận vừa bắt ...,2024-09-17
post-1576,Sorbet Nam Việt Quất,https://ohitv.info/phim-bo/sorbet-nam-viet-quat/,2022-10-28,6.8,,Phim Chính Kịch,"Kıvılcım (Evrim Alasya), một phụ nữ học thức, thực tế và hiện đại, đã vững vàng đứng lên sau khi ly hôn và tự mình nuôi dạy cả hai cô con gái, ...",2024-09-17
post-1576,Sorbet Nam Việt Quất,https://ohitv.info/phim-bo/sorbet-nam-viet-quat/,2022-10-28,6.8,,Phim Gia Đình,"Kıvılcım (Evrim Alasya), một phụ nữ học thức, thực tế và hiện đại, đã vững vàng đứng lên sau khi ly hôn và tự mình nuôi dạy cả hai cô con gái, ...",2024-09-17
post-27306,Thư Ký Bạch Ngày Nào Cũng Muốn Từ Chức,https://ohitv.info/phim-bo/thu-ky-bach-ngay-nao-cung-muon-tu-chuc/,2022-10-25,7.0,,Phim Chính Kịch,"“Thư Ký Bạch Ngày Nào Cũng Muốn Từ Chức” kể về câu chuyện của Bạch Tĩnh, một thư ký tài năng nhưng không hài lòng với cách sắp xếp ...",2024-09-17
post-27306,Thư Ký Bạch Ngày Nào Cũng Muốn Từ Chức,https://ohitv.info/phim-bo/thu-ky-bach-ngay-nao-cung-muon-tu-chuc/,2022-10-25,7.0,,Phim Hài,"“Thư Ký Bạch Ngày Nào Cũng Muốn Từ Chức” kể về câu chuyện của Bạch Tĩnh, một thư ký tài năng nhưng không hài lòng với cách sắp xếp ...",2024-09-17
post-27306,Thư Ký Bạch Ngày Nào Cũng Muốn Từ Chức,https://ohitv.info/phim-bo/thu-ky-bach-ngay-nao-cung-muon-tu-chuc/,2022-10-25,7.0,,Phim Ngắn,"“Thư Ký Bạch Ngày Nào Cũng Muốn Từ Chức” kể về câu chuyện của Bạch Tĩnh, một thư ký tài năng nhưng không hài lòng với cách sắp xếp ...",2024-09-17
post-1275,Cạm Bẫy,https://ohitv.info/phim-bo/tuzak/,2022-10-19,8.0,,Phim Chính Kịch,"“The Trap” là câu chuyện về một người đàn ông quyết tâm trả thù một gia đình giàu có và quyền lực, người đã thay đổi đau thương số ...",2024-09-17
post-12568,Dưới Bóng Trung Điện,https://ohitv.info/phim-bo/duoi-bong-trung-dien/,2022-10-15,8.1,,Phim Chính Kịch,"“Dưới Bóng Trung Điện” là một bộ phim truyền hình ra mắt vào năm 2022. Câu chuyện diễn ra trong thời kỳ Joseon, nơi một trung điện ...",2024-09-17
post-3239,Cô Gái Thế Kỷ 20,https://ohitv.info/phim-le/co-gai-the-ky-20/,2022-10-06,7.3,,Phim Chính Kịch,“Cô Gái Thế Kỷ 20” (tên tiếng Anh: “20th Century Girl”) là một bộ phim ra mắt vào năm 2022. Câu chuyện diễn ra vào năm ...,2024-09-17
post-3239,Cô Gái Thế Kỷ 20,https://ohitv.info/phim-le/co-gai-the-ky-20/,2022-10-06,7.3,,Phim Lãng Mạn,“Cô Gái Thế Kỷ 20” (tên tiếng Anh: “20th Century Girl”) là một bộ phim ra mắt vào năm 2022. Câu chuyện diễn ra vào năm ...,2024-09-17
post-25078,Chuyện Tình Cảm Lạnh,https://ohitv.info/phim-bo/chuyen-tinh-cam-lanh/,2022-10-05,4.611,,Phim Chính Kịch,"“Chuyện Tình Cảm Lạnh” kể về câu chuyện của hai người bạn thân thiết suốt 20 năm, Goo Yeo Reum và Park Jae Hoon. Khi họ gặp lại nhau ...",2024-09-17
post-25078,Chuyện Tình Cảm Lạnh,https://ohitv.info/phim-bo/chuyen-tinh-cam-lanh/,2022-10-05,4.611,,Phim Hài,"“Chuyện Tình Cảm Lạnh” kể về câu chuyện của hai người bạn thân thiết suốt 20 năm, Goo Yeo Reum và Park Jae Hoon. Khi họ gặp lại nhau ...",2024-09-17
post-3212,Câu Chuyện Cổ Tích,https://ohitv.info/phim-bo/cau-chuyen-co-tich/,2022-09-28,7.5,,Phim Chính Kịch,"Phần trình bày đầu tiên của bộ truyện nói về sự thay đổi đột ngột trong cuộc đời của Zeynep (Alina Boz). Cô là một cô gái xinh đẹp, nhưng không ...",2024-09-17
post-1685,Chim Bói Cá,https://ohitv.info/phim-bo/chim-boi-ca/,2022-09-23,9.0,,Phim Chính Kịch,"Chim Bói Cá kể về Cô gái trẻ, đầy nhiệt huyết và tình yêu, bị ép buộc phải kết hôn với một người đàn ông giàu có, được biết đến với cuộc sống xa ...",2024-09-17
post-1685,Chim Bói Cá,https://ohitv.info/phim-bo/chim-boi-ca/,2022-09-23,9.0,,Phim Gia Đình,"Chim Bói Cá kể về Cô gái trẻ, đầy nhiệt huyết và tình yêu, bị ép buộc phải kết hôn với một người đàn ông giàu có, được biết đến với cuộc sống xa ...",2024-09-17
post-12943,Hư Nhan,https://ohitv.info/phim-bo/hu-nhan/,2022-09-23,8.2,,Phim Bí Ẩn,"Câu chuyện kể về họa sĩ tài ba có tên là Thập Thất, người đã bị âm mưu hoán đổi khuôn mặt với đại tiểu thư của phủ Tể tướng Thẩm gia. Sau khi ...",2024-09-17
post-12943,Hư Nhan,https://ohitv.info/phim-bo/hu-nhan/,2022-09-23,8.2,,Phim Chính Kịch,"Câu chuyện kể về họa sĩ tài ba có tên là Thập Thất, người đã bị âm mưu hoán đổi khuôn mặt với đại tiểu thư của phủ Tể tướng Thẩm gia. Sau khi ...",2024-09-17
post-12943,Hư Nhan,https://ohitv.info/phim-bo/hu-nhan/,2022-09-23,8.2,,Phim Hài,"Câu chuyện kể về họa sĩ tài ba có tên là Thập Thất, người đã bị âm mưu hoán đổi khuôn mặt với đại tiểu thư của phủ Tể tướng Thẩm gia. Sau khi ...",2024-09-17
post-427,Phản Bội,https://ohitv.info/phim-bo/phan-boi/,2022-09-22,6.5,,Phim Chính Kịch,"Anh ấy là một vị thẩm phán tòa án gia đình nổi tiếng và được tôn trọng. Còn cô ấy là một phụ nữ trung thực và nguyên tắc, người đã cứu rất nhiều ...",2024-09-17
post-427,Phản Bội,https://ohitv.info/phim-bo/phan-boi/,2022-09-22,6.5,,Phim Gia Đình,"Anh ấy là một vị thẩm phán tòa án gia đình nổi tiếng và được tôn trọng. Còn cô ấy là một phụ nữ trung thực và nguyên tắc, người đã cứu rất nhiều ...",2024-09-17
post-6485,Thỉnh Quân,https://ohitv.info/phim-bo/thinh-quan/,2022-09-15,10.0,,Phim Chính Kịch,"“Thỉnh Quân” là một bộ phim do Trịnh Vĩ Văn đạo diễn, với sự tham gia của Nhâm Gia Luân, Lí Thấm, Tiểu Thẩm Dương và Lại Nghệ. Nội ...",2024-09-17
post-22292,Thánh Ma Túy,https://ohitv.info/phim-bo/thanh-ma-tuy/,2022-09-09,7.765,,Phim Chính Kịch,"Thánh Ma Túy là một bộ phim hành động, tội phạm đầy kịch tính dựa trên một sự kiện có thật. Phim xoay quanh câu chuyện của một doanh nhân bình ...",2024-09-17
post-22292,Thánh Ma Túy,https://ohitv.info/phim-bo/thanh-ma-tuy/,2022-09-09,7.765,,Phim Hình Sự,"Thánh Ma Túy là một bộ phim hành động, tội phạm đầy kịch tính dựa trên một sự kiện có thật. Phim xoay quanh câu chuyện của một doanh nhân bình ...",2024-09-17
post-20843,Nói Cho Tôi Điều Ước Của Bạn,https://ohitv.info/phim-bo/noi-cho-toi-dieu-uoc-cua-ban/,2022-08-10,7.095,,Phim Chính Kịch,"Phim “Nói Cho Tôi Điều Ước Của Bạn” xoay quanh câu chuyện của Gyeo Rye, một chàng trai trẻ đang trải qua những tháng ngày sống không ...",2024-09-17
post-4100,Thương Lan Quyết,https://ohitv.info/phim-bo/thuong-lan-quyet/,2022-08-07,8.261,,Phim Chính Kịch,“Thương Lan Quyết” (2022) là một bộ phim truyền hình Trung Quốc do đạo diễn Y Tranh chỉ đạo và có sự tham gia của các diễn viên nổi ...,2024-09-17
post-4100,Thương Lan Quyết,https://ohitv.info/phim-bo/thuong-lan-quyet/,2022-08-07,8.261,,Sci-Fi & Fantasy,“Thương Lan Quyết” (2022) là một bộ phim truyền hình Trung Quốc do đạo diễn Y Tranh chỉ đạo và có sự tham gia của các diễn viên nổi ...,2024-09-17
post-22397,Bác Sĩ Tâm Thần,https://ohitv.info/phim-bo/bac-si-tam-than/,2022-08-01,5.4,,Phim Bí Ẩn,"“Bác Sĩ Tâm Thần” là bộ phim lấy bối cảnh thời Joseon, nơi những câu chuyện về y học cổ truyền và những bí mật trong cung đình được ...",2024-09-17
post-22397,Bác Sĩ Tâm Thần,https://ohitv.info/phim-bo/bac-si-tam-than/,2022-08-01,5.4,,Phim Chính Kịch,"“Bác Sĩ Tâm Thần” là bộ phim lấy bối cảnh thời Joseon, nơi những câu chuyện về y học cổ truyền và những bí mật trong cung đình được ...",2024-09-17
post-4924,Miệng Bự,https://ohitv.info/phim-bo/mieng-bu/,2022-07-29,8.1,,Phim Bí Ẩn,"“Miệng Bự” (Big Mouth) là một bộ phim truyền hình nói về câu chuyện của Park Chang Ho, một luật sư kém tài và không may bị cuốn vào ...",2024-09-17
post-4924,Miệng Bự,https://ohitv.info/phim-bo/mieng-bu/,2022-07-29,8.1,,Phim Chính Kịch,"“Miệng Bự” (Big Mouth) là một bộ phim truyền hình nói về câu chuyện của Park Chang Ho, một luật sư kém tài và không may bị cuốn vào ...",2024-09-17
post-4924,Miệng Bự,https://ohitv.info/phim-bo/mieng-bu/,2022-07-29,8.1,,Phim Hình Sự,"“Miệng Bự” (Big Mouth) là một bộ phim truyền hình nói về câu chuyện của Park Chang Ho, một luật sư kém tài và không may bị cuốn vào ...",2024-09-17
post-3056,Hãy Lắng Nghe Tôi,https://ohitv.info/phim-bo/hay-lang-nghe-toi/,2022-07-07,7.1,,Phim Chính Kịch,"Cuộc sống của cô học sinh trung học Ekim tưởng chừng bình thường nhưng đã bị đảo lộn bởi một vụ tai nạn giao thông kỳ quái. Trong tai nạn đó, cô ...",2024-09-17
post-6645,Tinh Hà Xán Lạn,https://ohitv.info/phim-bo/tinh-ha-xan-lan/,2022-07-05,7.417,,Phim Chính Kịch,"“Tinh Hà Xán Lạn” là câu chuyện về Thiếu Thương, một cô gái trẻ của gia tộc Trình. Vì chiến loạn, cô phải sống cùng bà nội và đối mặt ...",2024-09-17
post-12556,Nữ Luật Sư Kỳ Lạ Woo Young Woo,https://ohitv.info/phim-bo/nu-luat-su-ky-la-woo-young-woo/,2022-06-29,8.458,,Phim Chính Kịch,“Nữ Luật Sư Kỳ Lạ Woo Young Woo” là một bộ phim truyền hình ra mắt vào năm 2022. Câu chuyện tập trung vào nhân vật chính là Woo Young ...,2024-09-17
post-22373,Phù Thủy Có Thật,https://ohitv.info/phim-bo/phu-thuy-co-that/,2022-06-25,4.2,,Phim Bí Ẩn,Ba Người Phụ Nữ Mạnh Mẽ là một bộ phim tâm lý tình cảm kể về hành trình đối mặt với nghịch cảnh và kẻ thù của ba người bạn nữ đến từ những hoàn ...,2024-09-17
post-22373,Phù Thủy Có Thật,https://ohitv.info/phim-bo/phu-thuy-co-that/,2022-06-25,4.2,,Phim Chính Kịch,Ba Người Phụ Nữ Mạnh Mẽ là một bộ phim tâm lý tình cảm kể về hành trình đối mặt với nghịch cảnh và kẻ thù của ba người bạn nữ đến từ những hoàn ...,2024-09-17
post-37304,Người Tình Của Jinx,https://ohitv.info/phim-bo/nguoi-tinh-cua-jinx/,2022-06-15,3.8,,Phim Bí Ẩn,"“Người Tình Của Jinx” là một câu chuyện lãng mạn và ma thuật, mở đầu bằng cuộc đời bất hạnh của một người đàn ông đã chấp nhận số ...",2024-09-17
post-37304,Người Tình Của Jinx,https://ohitv.info/phim-bo/nguoi-tinh-cua-jinx/,2022-06-15,3.8,,Phim Chính Kịch,"“Người Tình Của Jinx” là một câu chuyện lãng mạn và ma thuật, mở đầu bằng cuộc đời bất hạnh của một người đàn ông đã chấp nhận số ...",2024-09-17
post-13031,Bác Sĩ Luật Sư,https://ohitv.info/phim-bo/bac-si-luat-su/,2022-06-03,7.2,,Phim Chính Kịch,"“Bác Sĩ Luật Sư” là một bộ phim xoay quanh nhân vật chính là Han Yi Han, một bác sĩ phẫu thuật giỏi giang và tài năng. Han Yi Han đã ...",2024-09-17
post-13031,Bác Sĩ Luật Sư,https://ohitv.info/phim-bo/bac-si-luat-su/,2022-06-03,7.2,,Phim Hình Sự,"“Bác Sĩ Luật Sư” là một bộ phim xoay quanh nhân vật chính là Han Yi Han, một bác sĩ phẫu thuật giỏi giang và tài năng. Han Yi Han đã ...",2024-09-17
post-19629,Xin Gọi Tôi Là Tổng Giám,https://ohitv.info/phim-bo/xin-goi-toi-la-tong-giam/,2022-04-29,5.2,,Phim Chính Kịch,"Xin Gọi Tôi Là Tổng Giám (2022) kể về Ninh Mông, do Đàm Tùng Vận thủ vai, một nữ thư ký đầy cá tính và mạnh mẽ, luôn sẵn sàng “bật” ...",2024-09-17
post-4238,Thả Thí Thiên Hạ,https://ohitv.info/phim-bo/tha-thi-thien-ha/,2022-04-18,7.3,,Phim Chính Kịch,“Thả Thí Thiên Hạ” (2022) là một bộ phim chuyển thể từ tiểu thuyết ngôn tình võ hiệp cùng tên của tác giả Khuynh Linh Nguyệt. Bối ...,2024-09-17
post-25089,Nhật Ký Tự Do Của Tôi,https://ohitv.info/phim-bo/nhat-ky-tu-do-cua-toi/,2022-04-09,7.6,,Phim Chính Kịch,“Nhật Ký Tự Do Của Tôi” là câu chuyện về ba chị em đang cố gắng tìm kiếm sự viên mãn và tự do trong cuộc sống tẻ nhạt và đơn điệu của ...,2024-09-17
post-12528,Blues Nơi Đảo Xanh,https://ohitv.info/phim-bo/blues-noi-dao-xanh/,2022-04-09,8.7,,Phim Chính Kịch,"“Blues Nơi Đảo Xanh” là một bộ phim truyền hình ra mắt vào năm 2022. Câu chuyện diễn ra trên đảo Jeju, một hòn đảo nổi tiếng của Hàn ...",2024-09-17
post-24438,Pachinko,https://ohitv.info/phim-bo/pachinko/,2022-03-24,7.9,,Phim Chính Kịch,"“Pachinko” là câu chuyện hùng tráng về bốn thế hệ của một gia đình người Hàn Quốc, bắt đầu từ đầu thế kỷ 20 khi họ rời khỏi quê nhà ...",2024-09-17
post-16841,Hẹn Hò Chốn Công Sở,https://ohitv.info/phim-bo/hen-ho-chon-cong-so/,2022-02-28,8.563,,Phim Chính Kịch,"Trong “Hẹn Hò Chốn Công Sở,” câu chuyện bắt đầu khi Ha Ri, để tránh một đối tượng mà cô không hề quan tâm, quyết định giả làm bạn với ...",2024-09-17
post-16841,Hẹn Hò Chốn Công Sở,https://ohitv.info/phim-bo/hen-ho-chon-cong-so/,2022-02-28,8.563,,Phim Hài,"Trong “Hẹn Hò Chốn Công Sở,” câu chuyện bắt đầu khi Ha Ri, để tránh một đối tượng mà cô không hề quan tâm, quyết định giả làm bạn với ...",2024-09-17
post-27785,Công Tố Viên Quân Sự Doberman,https://ohitv.info/phim-bo/cong-to-vien-quan-su-doberman/,2022-02-28,7.289,,Phim Chính Kịch,Công Tố Viên Quân Sự Doberman – Công Tố Viên Quân Sự Doberman (2022) “Công Tố Viên Quân Sự Doberman” kể về câu chuyện Doberman ...,2024-09-17
post-47,Ba Chị Em,https://ohitv.info/phim-bo/ba-chi-em/,2022-02-22,7.667,,Phim Chính Kịch,"Có một lúc nào đó, trong một đất nước đẹp nhưng bí ẩn, sống ba chị em tên Türkan, Dönüş và Derya. Là một gia đình gắn bó, họ mơ ước về một tương ...",2024-09-17
post-47,Ba Chị Em,https://ohitv.info/phim-bo/ba-chi-em/,2022-02-22,7.667,,Phim Gia Đình,"Có một lúc nào đó, trong một đất nước đẹp nhưng bí ẩn, sống ba chị em tên Türkan, Dönüş và Derya. Là một gia đình gắn bó, họ mơ ước về một tương ...",2024-09-17
post-37887,Ba Mươi Chín,https://ohitv.info/phim-bo/ba-muoi-chin/,2022-02-16,8.4,,Phim Chính Kịch,"“Ba Mươi Chín” là một bộ phim truyền hình Hàn Quốc đầy xúc động, kể về cuộc sống của ba người bạn thân – Cha Mi Jo, Jung Chan ...",2024-09-17
post-4401,Người Cha,https://ohitv.info/phim-bo/nguoi-cha/,2022-02-15,4.3,,Phim Chính Kịch,Câu chuyện trong phim truyền hình “Our Father” (Cha) đánh dấu một cuộc hành trình thú vị và đầy thách thức của gia đình Saruhanli khi ...,2024-09-17
post-18593,Ngôi Sao Lấp Lánh,https://ohitv.info/phim-bo/ngoi-sao-lap-lanh/,2022-01-26,7.5,,Phim Bí Ẩn,"Lâm Bắc Tinh là một cô nàng từng trải, sắp bước vào tuổi 30. Cuộc sống của cô trở nên rối bời sau khi bị bạn trai Triển Vũ bội ước, khiến giấc ...",2024-09-17
post-18593,Ngôi Sao Lấp Lánh,https://ohitv.info/phim-bo/ngoi-sao-lap-lanh/,2022-01-26,7.5,,Phim Chính Kịch,"Lâm Bắc Tinh là một cô nàng từng trải, sắp bước vào tuổi 30. Cuộc sống của cô trở nên rối bời sau khi bị bạn trai Triển Vũ bội ước, khiến giấc ...",2024-09-17
post-38917,Bác Sĩ Ma,https://ohitv.info/phim-bo/bac-si-ma/,2022-01-03,8.22,,Phim Chính Kịch,"“Bác Sĩ Ma” (2022) đưa khán giả vào cuộc hành trình hài hước nhưng cũng không kém phần căng thẳng của Cha Young Min, một bác sĩ phẫu ...",2024-09-17
post-38917,Bác Sĩ Ma,https://ohitv.info/phim-bo/bac-si-ma/,2022-01-03,8.22,,Phim Hài,"“Bác Sĩ Ma” (2022) đưa khán giả vào cuộc hành trình hài hước nhưng cũng không kém phần căng thẳng của Cha Young Min, một bác sĩ phẫu ...",2024-09-17
post-38917,Bác Sĩ Ma,https://ohitv.info/phim-bo/bac-si-ma/,2022-01-03,8.22,,Sci-Fi & Fantasy,"“Bác Sĩ Ma” (2022) đưa khán giả vào cuộc hành trình hài hước nhưng cũng không kém phần căng thẳng của Cha Young Min, một bác sĩ phẫu ...",2024-09-17
post-30109,Tuyết Trung Hãn Đao Hành,https://ohitv.info/phim-bo/tuyet-trung-han-dao-hanh/,2021-12-15,7.0,,Phim Chính Kịch,"Tuyết Trung Hãn Đao Hành kể về thế tử Bắc Lương vương Từ Phượng Niên, một chàng trai tài hoa xuất chúng. Dưới sự mong đợi của phụ thân Từ Kiêu, ...",2024-09-17
post-4905,Mùa Hè Yêu Dấu Của Chúng Ta,https://ohitv.info/phim-bo/mua-he-yeu-dau-cua-chung-ta/,2021-12-06,8.4,,Phim Chính Kịch,“Mùa Hè Yêu Dấu Của Chúng Ta” (2021) là một bộ phim điện ảnh kể về câu chuyện tình yêu tái ngộ của hai người yêu cũ sau nhiều năm xa ...,2024-09-17
post-4905,Mùa Hè Yêu Dấu Của Chúng Ta,https://ohitv.info/phim-bo/mua-he-yeu-dau-cua-chung-ta/,2021-12-06,8.4,,Phim Hài,“Mùa Hè Yêu Dấu Của Chúng Ta” (2021) là một bộ phim điện ảnh kể về câu chuyện tình yêu tái ngộ của hai người yêu cũ sau nhiều năm xa ...,2024-09-17
post-6523,Phong Khởi Lạc Dương,https://ohitv.info/phim-bo/phong-khoi-lac-duong/,2021-12-01,5.75,,Phim Bí Ẩn,"“Phong Khởi Lạc Dương” là một bộ phim với loạt câu chuyện xoay quanh những người có xuất thân từ các giai cấp, tầng lớp khác nhau, ...",2024-09-17
post-6523,Phong Khởi Lạc Dương,https://ohitv.info/phim-bo/phong-khoi-lac-duong/,2021-12-01,5.75,,Phim Chính Kịch,"“Phong Khởi Lạc Dương” là một bộ phim với loạt câu chuyện xoay quanh những người có xuất thân từ các giai cấp, tầng lớp khác nhau, ...",2024-09-17
post-24452,Một Ngày Bình Thường,https://ohitv.info/phim-bo/mot-ngay-binh-thuong/,2021-11-27,8.061,,Phim Bí Ẩn,“Một Ngày Bình Thường” (2021) là một bộ phim truyền hình khai thác hệ thống tư pháp hình sự từ một góc nhìn gần gũi thông qua câu ...,2024-09-17
post-24452,Một Ngày Bình Thường,https://ohitv.info/phim-bo/mot-ngay-binh-thuong/,2021-11-27,8.061,,Phim Chính Kịch,“Một Ngày Bình Thường” (2021) là một bộ phim truyền hình khai thác hệ thống tư pháp hình sự từ một góc nhìn gần gũi thông qua câu ...,2024-09-17
post-24452,Một Ngày Bình Thường,https://ohitv.info/phim-bo/mot-ngay-binh-thuong/,2021-11-27,8.061,,Phim Hình Sự,“Một Ngày Bình Thường” (2021) là một bộ phim truyền hình khai thác hệ thống tư pháp hình sự từ một góc nhìn gần gũi thông qua câu ...,2024-09-17
post-13017,Hạnh Phúc: Chung Cư Có Độc,https://ohitv.info/phim-bo/hanh-phuc-chung-cu-co-doc/,2021-11-05,8.014,,Phim Bí Ẩn,“Hạnh Phúc: Chung Cư Có Độc” là một bộ phim xoay quanh câu chuyện của các cư dân sống trong một tòa chung cư mới được xây dựng trong ...,2024-09-17
post-13017,Hạnh Phúc: Chung Cư Có Độc,https://ohitv.info/phim-bo/hanh-phuc-chung-cu-co-doc/,2021-11-05,8.014,,Phim Chính Kịch,“Hạnh Phúc: Chung Cư Có Độc” là một bộ phim xoay quanh câu chuyện của các cư dân sống trong một tòa chung cư mới được xây dựng trong ...,2024-09-17
post-13017,Hạnh Phúc: Chung Cư Có Độc,https://ohitv.info/phim-bo/hanh-phuc-chung-cu-co-doc/,2021-11-05,8.014,,Sci-Fi & Fantasy,“Hạnh Phúc: Chung Cư Có Độc” là một bộ phim xoay quanh câu chuyện của các cư dân sống trong một tòa chung cư mới được xây dựng trong ...,2024-09-17
